id,input_text,labels
kzp_train_008425,энергетика: өнеркәсіптік және тұрғын үй объектілеріндегі энергия үнемдегіш технологиялар өнеркәсіптің экологияға зиян келтірмей дамуы үшін баламалы энергия көздерінен электростанция жел электр станциясын өзендік мини электр станцияларын салу қажет,O O O O O O O O PERIOD O O O O O O O O O COMMA O O COMMA O O O O O O
kzp_train_005291,жоғары аттестациялық комиссиядан қызметкер өтті оның 36-ның қызметі төмендеп керісінше 130-ның лауазымы өсті ал шенеунік лауазымына лайық деп танылды,O O O O PERIOD O O O COMMA COMMA O O COMMA O O O O O PERIOD
kzp_train_020292,одан бөлек га күздік бидай мен га жаздық арпа жинау қажет,O COMMA O O O O O O O O PERIOD
kzp_train_038234,ислам күнтізбесі һижрадан яғни аллаһ елшісінің меккеден мединеге жер аударған күнінен басталады һижра есебін пайғамбарымыз мұхаммед дүниеден өткен уақытанан кейін жыл өткенде жылы халиф омар ибн әл-хаттаб р.а,O O COMMA O O O O O O O O PERIOD O O O O O O O O O COMMA O O O O O PERIOD
kzp_train_031834,голливуд даңқ аллеясы hollywood walk of fame голливуд бульварінің он бес кварталын және вайн стриттің үш кварталын алып жатқан тротуарлар қатары ақш-тың лос анжелес қаласындағы голливуд ауданында орналасқан бұл нысан өнер және ойын-сауық саласына дамуына үлес қосып жүрген актерлер мен актрисалар музыканттар продюсерлер театр мен музыка ұжымының директорлары тіпті ойдан шығарылған кейіпкерлердің жұлдыздары қойылған,O O O O O O O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O O O O O O O O COMMA COMMA COMMA O O O O COMMA O O O O O PERIOD
kzp_train_010323,жылдары анискин көліне тұрмыстық және өндірістік қалдықтар құйылатын бұл көл зашаған кентінде қала аумағында орналасқан,O O O O O O O PERIOD O O O COMMA O O PERIOD
kzp_train_010285,елбасы жолдауындағы өмір сүруге жайлы орта қалыптастыру бағыты да шаһар басшысының назарынан тыс қалған жоқ биылдың өзінде нұрлы жер мемлекеттік бағдарламасы аясында пәтерлік үш үй тұрғындар игілігіне берілген,O O O O O O O O O O O O O O PERIOD O O O O O O O O O O O O PERIOD
kzp_train_025528,кәсіпорынның әр түрлі қызмет саласымен байланысты факторлар кәсіпорынның құлдырауына өз әсерлерін тигізуі мүмкін сонымен қатар әсер ету тізбесі өте күрделі және шытырман болуы мүмкін сондықтан экономикалық қатердің алғашқы себебеін не болғанын нақты айтуға болмайды,O O O O O O O O O O O O COMMA O O O O O O O O O O COMMA O O O O O O O O O PERIOD
kzp_train_051583,"кесене оңтүстік-шығыстан солтүстік-батысқа қарай созылып жатыр ені 46,5 м. ұзындығы м",O COMMA O O O PERIOD O O COMMA O PERIOD
kzp_train_021123,спортшы +90 келі салмақта ел намысын қорғады алдына келгеннің бәрінен айласын асырып әлем чемпионы атанған талғат әміреновті бүгін өскемендіктер үлкен қошеметпен қарсы алды,O O O O O O PERIOD O O O O COMMA O O O O O O O O O O PERIOD
